ID,acname,acqualifier,acvalue,Smiles,Source,dois,standardized,pIC50,z_score
118172527,IC50,=,0.000000013,CC(C)OC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5,pubchem,10.1021/acs.jmedchem.3c01714,CC(C)Oc1cc2nn(CC(=O)N3CCN(C(=O)c4ccccc4)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,7.8861,0.424072154
122181642,IC50,=,0.000000013,CN1C=C(C(=N1)C(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H]4CCCC([C@@H]4N)(F)F,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCC(F)(F)C4N)nc23)c(C(F)F)n1,7.8861,0.424072154
154815579,IC50,=,0.000000013,CC1(CC1)OC2=NC(=NC3=C2N=C(C=C3)C(=O)N(C)C)NC4=CN(N=C4)C5CCN(CC5)C,pubchem,10.1016/j.bmc.2020.115815,CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(C(=O)N(C)C)ccc4n3)cn2)CC1,7.8861,0.424072154
171357285,IC50,=,0.000000013,CC1=NC=CC(=C1)C2=CC=C(O2)C(=O)NC3=CN(N=C3C(=O)N)C4CCOCC4,pubchem,10.1016/j.bmc.2023.117302,Cc1cc(-c2ccc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)o2)ccn1,7.8861,0.424072154
132256205,IC50,=,0.000000013,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=CC(=C6)C#N,pubchem,10.1021/acsmedchemlett.2c00056,N#Cc1cccc(-c2cnc(Nc3cccc(C(=O)N4CCCC4)c3)nc2NC2C3C=CC(C3)C2C(N)=O)c1,7.8861,0.424072154
137650526,IC50,=,0.000000013,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC4=C(C=C3)N(N=C4)C,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3c(cnn3C)c2)cc1NC(c1ccccc1)C(O)CO,7.8861,0.424072154
73669500,IC50,=,0.000000014,CC1=CC(=CC(=N1)C)NC2=NC=C(C(=C2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=CC=CC=C5S4,pubchem,10.1016/j.bmcl.2015.05.097,Cc1cc(Nc2cc(NC3CC(CO)C(O)C3O)c(-c3nc4ccccc4s3)cn2)cc(C)n1,7.8539,0.397898008
122181627,IC50,=,0.000000014,CN1C=C(C=N1)NC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H]4CCCC[C@@H]4N,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCCC4N)nc23)cn1,7.8539,0.397898008
68377907,IC50,=,0.000000014,CCC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)C4CCOCC4,pubchem,10.1016/j.bmc.2023.117302,CCc1cc(-c2nc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)co2)ccn1,7.8539,0.397898008
136074300,IC50,=,0.000000014,C1CNC[C@@H]([C@H]1F)NC2=C(C(=O)NC(=N2)N3CCOCC3)C4=NC5=CC=CC=C5S4,pubchem,10.1021/jm5016044,O=c1[nH]c(N2CCOCC2)nc(NC2CNCCC2F)c1-c1nc2ccccc2s1,7.8539,0.397898008
156169560,IC50,=,0.000000014,CC1=NC=C(C=N1)C2=C(C=C3CC(OC3=C2)(C)C)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N,pubchem,10.1016/j.ejmech.2023.115453,Cc1ncc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)cn1,7.8539,0.397898008
168284224,IC50,=,0.000000014,C1COCCN1C(=O)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc2ccsc12,7.8539,0.397898008
166635079,IC50,=,0.000000014,C1COCCN1C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCOCC3)c2)ncc1-c1cccc(F)c1,7.8539,0.397898008
156156008,IC50,=,0.000000014,CC1(CC2=CC(=C(C=C2O1)N3CCC(CC3)CN)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(N3CCC(CN)CC3)cc2O1,7.8539,0.397898008
168297059,IC50,=,0.000000015,C1COCCN1C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)OC=C4)F,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)nc2ccoc12,7.8239,0.373512158
171345400,IC50,=,0.000000015,C1COCCC1NC2=NC(=NC3=C2N=C(C=C3)CC#N)NC4=CN(N=C4)C5CCOCC5,pubchem,10.1016/j.bmc.2020.115815,N#CCc1ccc2nc(Nc3cnn(C4CCOCC4)c3)nc(NC3CCOCC3)c2n1,7.8239,0.373512158
156013334,IC50,=,0.000000015,CCNC(=O)C1=CN=C(C=C1NC(C)C)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,7.8239,0.373512158
125495464,IC50,=,0.000000015,C1CCN(C1)C2CCC(CC2)NC3=NC=NC4=C3C=C(C=C4)C#N,pubchem,10.1016/j.bmcl.2017.04.050,N#Cc1ccc2ncnc(NC3CCC(N4CCCC4)CC3)c2c1,7.8239,0.373512158
44449025,IC50,=,0.000000015,COC1=CC2=C(C=C1)N=CN2C3=CC=CC(=N3)NC4CCNCC4,pubchem,10.1016/j.bmcl.2008.04.042,COc1ccc2ncn(-c3cccc(NC4CCNCC4)n3)c2c1,7.8239,0.373512158
168276663,IC50,=,0.000000015,C1CN(CC1F)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCC(F)C3)c2)nc2ccsc12,7.8239,0.373512158
171353887,IC50,=,0.000000015,CC1=NC=NC=C1C2=C(C=C3C(=N2)C(=NC(=N3)NC4=CN(N=C4)C5CCN(CC5)C)OC6(CC6)C)F,pubchem,10.1016/j.bmc.2020.115815,Cc1ncncc1-c1nc2c(OC3(C)CC3)nc(Nc3cnn(C4CCN(C)CC4)c3)nc2cc1F,7.8239,0.373512158
168288428,IC50,=,0.000000015,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C4=CN(N=N4)C)NC5=CN(N=C5)C6CC7(C6)CN(C7)C,pubchem,10.1016/j.bmc.2022.116729,CN1CC2(CC(n3cc(Nc4nc(NC5(C)CC5)c5c(=O)n(-c6cn(C)nn6)ccc5n4)cn3)C2)C1,7.8239,0.373512158
171355828,IC50,=,0.000000016,CCN1C=C(C(=N1)C(=O)N)NC(=O)C2=COC(=N2)C3=CC(=NC=C3)C.Cl,pubchem,10.1016/j.bmc.2023.117302,CCn1cc(NC(=O)c2coc(-c3ccnc(C)c3)n2)c(C(N)=O)n1,7.7959,0.350752031
137637758,IC50,=,0.000000016,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CCCOC4,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CCCOC4)c23)CC1,7.7959,0.350752031
137144943,IC50,=,0.000000016,C1C[C@H](CNC1)NC2=C(C(=O)NC(=N2)N3CCOCC3)C4=NC5=C(S4)C(=CC=C5)NCCN,pubchem,10.1021/jm5016044,NCCNc1cccc2nc(-c3c(NC4CCCNC4)[nH]c(N4CCOCC4)nc3=O)sc12,7.7959,0.350752031
171357996,IC50,=,0.000000016,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)C.Cl,pubchem,10.1016/j.bmc.2023.117302,Cc1cc(-c2nc(C(=O)Nc3cn(C)nc3C(N)=O)co2)ccn1,7.7959,0.350752031
121255069,IC50,=,0.000000016,CC(C)C1=CC2=C(C=C1)N=CN=C2NC3CCC(CC3)N(C)C,pubchem,10.1016/j.bmcl.2017.04.050,CC(C)c1ccc2ncnc(NC3CCC(N(C)C)CC3)c2c1,7.7959,0.350752031
73670348,IC50,=,0.000000016,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=NC=C4)N)O)O)CO,pubchem,10.1016/j.bmcl.2015.03.043,Nc1ncc(-c2nc3ccncc3s2)c(NC2CC(CO)C(O)C2O)n1,7.7959,0.350752031
145993757,IC50,=,0.000000016,CC(C)C1=C2C(=NC=NN2C=C1)NC3CCC(CC3)N4CCOCC4,pubchem,10.1016/j.bmc.2018.01.008,CC(C)c1ccn2ncnc(NC3CCC(N4CCOCC4)CC3)c12,7.7959,0.350752031
121255052,IC50,=,0.000000016,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)OC,pubchem,10.1016/j.bmcl.2017.04.050,COc1ccc2ncnc(NC3CCC(N(C)C)CC3)c2c1,7.7959,0.350752031
162664185,IC50,=,1.67E-08,CCN(CC)CCN1C=C2C=C(C(=CC2=N1)C(C)(C)O)NC(=O)C3=NC(=CC=C3)C(F)(F)F,pubchem,10.1016/j.bmcl.2020.127686,CCN(CC)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,7.7773,0.335632804
121258892,IC50,=,0.000000017,CCC1=CC2=C(C=C1)N=CN=C2NC3CCC(CC3)N(C)C,pubchem,10.1016/j.bmcl.2017.04.050,CCc1ccc2ncnc(NC3CCC(N(C)C)CC3)c2c1,7.7696,0.329373769
168294152,IC50,=,0.000000017,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)NN=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2c[nH]nc12,7.7696,0.329373769
130276470,IC50,=,0.000000017,CN1CCN(CC1)C2CCC(CC2)NC3=NC=NC4=C3C=C(C=C4)C#N,pubchem,10.1016/j.bmcl.2017.04.050,CN1CCN(C2CCC(Nc3ncnc4ccc(C#N)cc34)CC2)CC1,7.7696,0.329373769
168278210,IC50,=,0.000000017,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5CCC[C@@H]5C(=O)N)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1CCCC1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2ccsc12,7.7696,0.329373769
171357953,IC50,=,0.000000017,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)C4CCN(CC4)C(=O)C.Cl,pubchem,10.1016/j.bmc.2023.117302,CC(=O)N1CCC(n2cc(NC(=O)c3coc(-c4ccnc(C)c4)n3)c(C(N)=O)n2)CC1,7.7696,0.329373769
155561648,IC50,=,0.000000017,CN1C=C(C=N1)NC2=NC3=C(C(=N2)NC4CCC(CC4)N5CCN(CC5)C(=O)OC)N=C(C=C3)C6(CC6)C#N,pubchem,10.1021/acs.jmedchem.9b01346,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccc(C5(C#N)CC5)nc34)CC2)CC1,7.7696,0.329373769
162666349,IC50,=,1.75E-08,CN1C=C(C(=N1)C(F)F)NC(=O)C2=CN=C3N2N=C(C=C3)NCCN,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(NCCN)nn23)c(C(F)F)n1,7.757,0.319131712
73670350,IC50,=,0.000000018,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=NC=C4)NC5=CN=CC=C5)O)O)CO,pubchem,10.1016/j.bmcl.2015.05.097,OCC1CC(Nc2nc(Nc3cccnc3)ncc2-c2nc3ccncc3s2)C(O)C1O,7.7447,0.309133513
68377612,IC50,=,0.000000018,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)CCOC,pubchem,10.1016/j.bmc.2023.117302,COCCn1cc(NC(=O)c2coc(-c3ccnc(C)c3)n2)c(C(N)=O)n1,7.7447,0.309133513
168294896,IC50,=,0.000000018,C1COCCN1C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=N4)F,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)nc2ncsc12,7.7447,0.309133513
171354886,IC50,=,0.000000018,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)C4CCN(CC4)C.Cl.Cl,pubchem,10.1016/j.bmc.2023.117302,Cc1cc(-c2nc(C(=O)Nc3cn(C4CCN(C)CC4)nc3C(N)=O)co2)ccn1,7.7447,0.309133513
136272377,IC50,=,0.000000018,C1CCN(C1)C2=NC(=C(C(=O)N2)C3=NC4=CC=CC=C4S3)N[C@@H]5C[C@@H]([C@H]([C@H]5O)O)CO,pubchem,10.1021/acsmedchemlett.5b00279,O=c1[nH]c(N2CCCC2)nc(NC2CC(CO)C(O)C2O)c1-c1nc2ccccc2s1,7.7447,0.309133513
166634860,IC50,=,0.000000018,CN1CCN(CC1)C2=CC(=CC(=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F)F,pubchem,10.1021/acsmedchemlett.2c00056,CN1CCN(c2cc(F)cc(Nc3ncc(-c4cccc(F)c4)c(NC4C5C=CC(C5)C4C(N)=O)n3)c2)CC1,7.7447,0.309133513
156169726,IC50,=,1.85E-08,CCN1C=C(C=N1)C2=C(C=C3CC(OC3=C2)(C)C)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N,pubchem,10.1016/j.ejmech.2023.115453,CCn1cc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)cn1,7.7328,0.299460459
121255075,IC50,=,0.000000019,CC1=CC2=C(C=C1)N=CN=C2NC3CCC(CC3)N(C)C,pubchem,10.1016/j.bmcl.2017.04.050,Cc1ccc2ncnc(NC3CCC(N(C)C)CC3)c2c1,7.7212,0.290031264
156020837,IC50,=,0.000000019,C[C@H](CNC(=O)C1=CN=C(C=C1NC(C)C)NC2=CC3=C(C=C2)N=CS3)C(C)(C)O,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCC(C)C(C)(C)O,7.7212,0.290031264
51139007,IC50,=,0.000000019,COC(=O)N1CCN(CC1)[C@H]1CC[C@@H](CC1)Nc1ncnn2ccc([C@H](C)CC(N)=O)c12,bindingdb,10.1016/j.bmc.2018.01.008,COC(=O)N1CCN(C2CCC(Nc3ncnn4ccc(C(C)CC(N)=O)c34)CC2)CC1,7.7212,0.290031264
132256183,IC50,=,0.000000019,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=C(C=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1ccc(F)cc1,7.7212,0.290031264
135567025,IC50,=,0.000000019,C1C[C@H](CNC1)NC2=C(C(=O)NC(=N2)N3CCOCC3)C4=NC5=CC=CC=C5S4,pubchem,10.1021/acsmedchemlett.5b00279,O=c1[nH]c(N2CCOCC2)nc(NC2CCCNC2)c1-c1nc2ccccc2s1,7.7212,0.290031264
44449218,IC50,=,0.000000019,C1C[C@@H](CNC1)NC2=CC=CC(=N2)C3=CN=C4N3C=CC=C4,pubchem,10.1016/j.bmcl.2008.04.042,c1cc(NC2CCCNC2)nc(-c2cnc3ccccn23)c1,7.7212,0.290031264
171342254,IC50,=,0.000000019,CC1(CC1)OC2=NC(=NC3=C2N=C(C=C3)C4=CN(N=N4)C)NC5=CN(N=C5)C6CCN(CC6)C,pubchem,10.1016/j.bmc.2020.115815,CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5cn(C)nn5)ccc4n3)cn2)CC1,7.7212,0.290031264
137657630,IC50,=,0.000000019,C1=CC=C(C=C1)C[C@@H](CO)NC2=CC(=NC=C2C(=O)N)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,NC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(CO)Cc1ccccc1,7.7212,0.290031264
168292706,IC50,=,0.000000019,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)NC5=CC=CC=C5C(=O)N)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)c1ccccc1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2ccsc12,7.7212,0.290031264
90155311,IC50,=,0.000000019,CNC(=O)C1=CN=C(C=C1N[C@H](CO)C2=CC=CC=C2)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1021/acsmedchemlett.0c00660,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(CO)c1ccccc1,7.7212,0.290031264
137632007,IC50,=,0.00000002,C1=CC=C(C=C1)[C@@H]([C@@H](CO)O)NC2=CC(=NC=C2C(=O)N)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,NC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(c1ccccc1)C(O)CO,7.699,0.271985735
171354864,IC50,=,0.00000002,CCN1C=C(C(=N1)C(=O)N)NC(=O)C2=CSC(=N2)C3=CC=NC=C3.Cl,pubchem,10.1016/j.bmc.2023.117302,CCn1cc(NC(=O)c2csc(-c3ccncc3)n2)c(C(N)=O)n1,7.699,0.271985735
118719434,IC50,=,0.00000002,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)C4CCOCC4.Cl,pubchem,10.1016/j.bmc.2023.117302,Cc1cc(-c2nc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)co2)ccn1,7.699,0.271985735
137636090,IC50,=,0.00000002,CNC(=O)C1=CN=C(C=C1NC2CCCCC2)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCCCC1,7.699,0.271985735
118172992,IC50,=,0.00000002,CC(C)(C1=CC=CC(=N1)C(=O)NC2=CC3=CN(N=C3C=C2OC)CC(=O)N4CCOCC4)O,pubchem,10.1021/acs.jmedchem.3c01714,COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(C)(C)O)n1,7.699,0.271985735
90271946,IC50,=,0.00000002,CS(=O)(=O)N1CCC(CC1)C2=NN(C(=C2)NC(=O)C3=C4N=CC=CN4N=C3)C5=NC=C(C=C5)C6CC6,pubchem,10.1021/acsmedchemlett.5b00106,CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cn3)n2)CC1,7.699,0.271985735
133107906,IC50,=,0.000000021,C[C@H](CC(=O)N)C1=C2C(=NC=NN2C=C1)NC3CCC(CC3)N4CCN(CC4)C(=O)C,pubchem,10.1016/j.bmc.2018.01.008,CC(=O)N1CCN(C2CCC(Nc3ncnn4ccc(C(C)CC(N)=O)c34)CC2)CC1,7.6778,0.254753068
156009977,IC50,=,0.000000021,CC(C)NC1=CC(=NC=C1C(=O)NC)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,7.6778,0.254753068
137631374,IC50,=,0.000000021,CC(=O)NC1CCC(CC1)NC2=CC(=NC=C2C(=O)NC)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCC(NC(C)=O)CC1,7.6778,0.254753068
122181637,IC50,=,0.000000021,CN1C=C(C(=N1)C(F)(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H]4CCCC[C@@H]4O,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCCC4O)nc23)c(C(F)(F)F)n1,7.6778,0.254753068
137658443,IC50,=,0.000000022,C1CC(CCC1NC2=C3C(=CNC3=NC=C2)C4CCOCC4)N5CCOCC5,pubchem,10.1021/acs.jmedchem.7b01290,c1cc(NC2CCC(N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,7.6576,0.238333262
145979845,IC50,=,0.000000022,CC(C)C1=C2C(=NC=NN2C=C1)NC3CCC(CC3)N4CCN(CC4)C(=O)C,pubchem,10.1016/j.bmc.2018.01.008,CC(=O)N1CCN(C2CCC(Nc3ncnn4ccc(C(C)C)c34)CC2)CC1,7.6576,0.238333262
171350289,IC50,=,0.000000022,CN1C=C(C=N1)NC2=NC3=C(C(=N2)NC4CC4)N=C(C=C3)CC#N,pubchem,10.1016/j.bmc.2020.115815,Cn1cc(Nc2nc(NC3CC3)c3nc(CC#N)ccc3n2)cn1,7.6576,0.238333262
172456917,IC50,=,2.21E-08,CC1(CC2=CC(=C(C=C2O1)N3CCC(CC3)CO)NC(=O)C4=COC(=N4)C5=CC=NC=C5)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccncc4)n3)c(N3CCC(CO)CC3)cc2O1,7.6556,0.236707538
156169746,IC50,=,2.28E-08,CC1(CC2=CC(=C(C=C2O1)C3=CC(=NC=C3)OC)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,COc1cc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)ccn1,7.6421,0.225733906
163201215,IC50,=,0.000000023,CN1C=C(C=N1)NC2=NC3=C(C(=N2)NC4CCC(CC4)N5CCN(CC5)C(=O)OC)C(=O)N(C=C3)CC#N,pubchem,10.1016/j.bmc.2022.116729,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccn(CC#N)c(=O)c34)CC2)CC1,7.6383,0.222645031
122181641,IC50,=,0.000000023,CN1C=C(C(=N1)C(F)(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H]4CCCC([C@@H]4N)(F)F,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCC(F)(F)C4N)nc23)c(C(F)(F)F)n1,7.6383,0.222645031
162666277,IC50,=,2.35E-08,CN1C=C(C(=N1)C(F)(F)F)NC(=O)C2=CN=C3N2N=C(C=C3)N[C@@H]4CCCNC4,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(NC4CCCNC4)nn23)c(C(F)(F)F)n1,7.6289,0.215004132
118414397,IC50,=,2.39E-08,CCOC1=C(C=C2C=CN=C(C2=C1)OC[C@@H]3CCC(=O)N3)C(=O)N,pubchem,10.1021/acs.jmedchem.7b00231,CCOc1cc2c(OCC3CCC(=O)N3)nccc2cc1C(N)=O,7.6216,0.209070242
171357535,IC50,=,0.000000024,CC1=NC=CC(=C1)N2C=CC(=N2)C(=O)NC3=CN(N=C3C(=O)N)C4CCOCC4,pubchem,10.1016/j.bmc.2023.117302,Cc1cc(-n2ccc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)n2)ccn1,7.6198,0.207607091
73670347,IC50,=,0.000000024,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=CN=C4)N)O)O)CO,pubchem,10.1016/j.bmcl.2015.03.043,Nc1ncc(-c2nc3cnccc3s2)c(NC2CC(CO)C(O)C2O)n1,7.6198,0.207607091
156020044,IC50,=,0.000000024,CC(C)NC1=CC(=NC=C1C(=O)NCCCO)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCCCO,7.6198,0.207607091
156169509,IC50,=,2.47E-08,CC(C)N1C=C(C=N1)C2=C(C=C3CC(OC3=C2)(C)C)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N,pubchem,10.1016/j.ejmech.2023.115453,CC(C)n1cc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)cn1,7.6073,0.19744632
135567024,IC50,=,0.000000025,C1CC1NC2=NC(=C(C(=O)N2)C3=NC4=CC=CC=C4S3)N[C@@H]5C[C@@H]([C@H]([C@H]5O)O)CO,pubchem,10.1021/acsmedchemlett.5b00279,O=c1[nH]c(NC2CC2)nc(NC2CC(CO)C(O)C2O)c1-c1nc2ccccc2s1,7.6021,0.193219439
166630622,IC50,=,0.000000025,C1[C@H]2C=C[C@@H]1[C@H]([C@H]2C(=O)N)NC3=NC(=NC=C3C4=CC(=CC=C4)F)NC5=CC=CC(=C5)C6=CN=CO6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(-c3cnco3)c2)ncc1-c1cccc(F)c1,7.6021,0.193219439
171356668,IC50,=,0.000000025,CCCCN1C=C(C(=N1)C(=O)N)NC(=O)C2=COC(=N2)C3=CC(=NC=C3)C.Cl,pubchem,10.1016/j.bmc.2023.117302,CCCCn1cc(NC(=O)c2coc(-c3ccnc(C)c3)n2)c(C(N)=O)n1,7.6021,0.193219439
166635560,IC50,=,0.000000025,C1COCCN1C2=NC=C(C=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2ccc(N3CCOCC3)nc2)ncc1-c1cccc(F)c1,7.6021,0.193219439
156169514,IC50,=,2.53E-08,CC1(CC2=CC(=C(C=C2O1)C3=CN=C(C=C3)C(F)(F)F)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(-c3ccc(C(F)(F)F)nc3)cc2O1,7.5969,0.188992558
